PUBLISHER_ID,TYPE_OF_PUBLISHER,PUBLISHER_NAME,ADDRESS1,ADDRESS2,ADDRESS3,CITY,REGION,PROVINCE,POS_CODE,PHONE1,PHONE2,PHONE3,FAX,EMAIL,CONTACT_PERSON,CONTACT_NO,COLLECTION_PER_YEAR,NOTE,IS_ACTIVE,CREATE_DATE_x,CREATE_BY,UPDATE_DATE,CREATE_TERMINAL,UPDATE_BY,UPDATE_TERMINAL,PUBLISHER_GROUP_ID,PUBLISHER_ORG_ID,PUBLISHER_ISBN_ID,admin_phone,PUBLISHER_GROUP_NAME
1252,Swasta,UMY Press,"Jl. Brawijaya Tamantirto, Kasihan, Bantul, Yogyakarta 55183",,BANTUL,Bantul ,D.11,D.11-Daerah Istimewa Yogyakarta,55183,0274-387656,,,0274-387646,umypress@gmail.com,,,,,1,2015-04-24,,2020-12-04,,,,441.0,2.0,1218000112,(+62) 274387656,UMY Press
1165,Swasta,Lingkar Media,"Perum. Gunung Sempu Jl. Menur No.187 Tamantirto, Kasihan, Bantul","Perum Gunung Sempu Jl. Menur 187 Rt 06 Tamantirto, Kasihan, Bantul",Yogyakarta,Bantul,D.11,D.11-Daerah Istimewa Yogyakarta,,5643538043,,,,lingkarmedia17@yahoo.com,,,,,0,2015-04-22,,2020-12-04,,,,413.0,1.0,215000107,62274 6845341,Lingkar Media
1290,Swasta,Pensil Komunika,"Kavling rewulu Wetan No. 08A RT 04 RW 21, Sidokarto, Godean",,SLEMAN,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55564,0274-7830484,,,,wisnukumarapradhana@gmail.com,,,,,0,2015-04-27,,2020-12-04,,,,461.0,1.0,512000092,(+62) 8164221026,Pensil Komunika
1910,Swasta,Media Akademi,Ruko Jambusari 7A Yogyakarta 55283,,SLEMAN,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,0274-889398,,,0274-889057,info@mediaakademi.com,,,,,1,2015-07-09,,2020-12-04,,,,640.0,2.0,215000114,(62274)882262,Media Akademi
1976,Swasta,Yayasan Gloria,"Jl. FM. Noto 19, Kotabaru, Yogyakarta",Jl.f.m.noto 19 Kotabaru,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55224,0274-563627,,,,publisher@glorianet.org,,,,,0,2015-07-31,,2020-12-04,,,,682.0,2.0,112001721,(+62) 274563627,Yayasan Gloria 
1817,Swasta,Plantaxia,Ruko Jambusari 7A,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,0274-889398,0274-882262,,0274-889057,info@grahailmu.co.id,,,,,0,2015-07-01,,2020-12-04,,,,1363.0,2.0,1014000134,(62274)882262,Graha Ilmu
3240,Swasta,Teknosain,"Ruko Jambusari 7A, Yogyakarta",Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,,,,,info@grahailmu.co.id,,,,,0,2016-01-06,,2020-12-04,,,,1363.0,,615000089,(62274)882262,Graha Ilmu
3245,Swasta,Psikosain,Ruko Jambusari 7A,Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,,,,,info@grahailmu.co.id,,,,,0,2016-01-06,,2020-12-04,,,,1363.0,1.0,615000084,(62274)882262,Graha Ilmu
3238,Swasta,Histokultura,Ruko Jambusari 7A,Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,,,,,info@grahailmu.co.id,,,,,0,2016-01-06,,2020-12-04,,,,1363.0,,615000088,(62274)882262,Graha Ilmu
7896,Swasta,Spektrum Nusantara,Ruko Jambusari 7A Yogyakarta 55283,Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,,,,,info@grahailmu.co.id,,,,,0,2017-09-04,,2020-12-04,,,,1363.0,,717000050,(0274)882262,Graha Ilmu
5028,Swasta,Pustaka Anak,Jl. Ruko Jambusari No. 7A,Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,0274-889839,0274-889398,,0274-889057,info@grahailmu.co.id,,,,,1,2016-08-25,,2020-12-04,,,,1363.0,1.0,112002215,274882262,Graha Ilmu
6549,Swasta,Suluh Media,Ruko Jambusari 7A,Jalan Raya Candi Gebang,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55283,,,,,"suluhmedia@yahoo.com, info@grahailmu.co.id",,,,,0,2017-03-16,,2020-12-04,,,,1363.0,1.0,1216000029,(6274)882262,Graha Ilmu
2360,Swasta,Media Grafika Utama,"Jl. Rambutan 4-6 Jambusari Indah, Sleman, Yogyakarta",Jl. Munggur 7 ,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55221,(0274) 7492265,(0274) 880748,(0274) 880030,(0274) 585374,medgraf@yahoo.com,,,,,0,2015-09-11,,2020-12-04,,,,793.0,1.0,117000101,81328408023,Media Grafika Utama
2296,Swasta,The Phinisi Press,"Jalan Mojo No. B3, Gejawan Wetan, Balecatur, Gamping, Sleman, Yogyakarta",,SLEMAN,Sleman,D.11,D.11-Daerah Istimewa Yogyakarta,55183,85292039650,,,,thephinisipress@yahoo.com,,,,,0,2015-09-09,,2020-12-04,,,,778.0,1.0,112001954,(+62) 85292039650,The Phinisi Press
3379,Swasta,Fakultas Farmasi Universitas Ahmad Dahlan,"Jl. Prof.Dr. Soepomo, Janturan, Yogyakarta","Jl. Prof. Dr. Soepomo, Janturan ",Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,,,,,,,,,,,0,,,2020-12-04,,,,200.0,2.0,512000031,62274 379418,Universitas Ahmad Dahlan Yogyakarta
6836,Pemerintah,Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geologi,Jl. Cendana no. 15 Yogyakarta,Jl Cendana 15 Yogyakarta,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55166,-514404, +62-274-514180,,-563842,bpptkg@esdm.go.id,,,,,0,2017-07-18,,2020-12-04,,,,182.0,,1113000039,274514192,Kementerian Energi dan Sumber Daya Mineral Republik Indonesia
10541,Swasta,Galeri R.J.Katamsi ISI Yogyakarta,"Jl. Parangtritis KM 6.5, Sewon Bantul","Jl. Parangtritis Km. 6,5 Sewon Bantul",Yogyakarta,Bantul,D.11,D.11-Daerah Istimewa Yogyakarta,55001,,,,,galeriseniisiyk@gmail.com,,,,,0,2019-03-18,,2020-12-04,,,,496.0,,1118000106,(+62) 83867072303,Institut Seni Indonesia (ISI) Yogyakarta
6183,Pemerintah,Poltekkes Kemenkes Yogyakarta,"Jl. Tata Bumi No. 3, Banyuraden, Gamping, Sleman","Jl. Tatabumi No.3 Banyuraden, Gamping, Sleman",Yogyakarta,Gamping,D.11,D.11-Daerah Istimewa Yogyakarta,55293,0274 617601,,,,ichs@poltekkesjogja.ac.id,,,,,0,2017-07-12,,2020-12-04,,,,32.0,,515000133,(+62) 274617601,Kementerian Kesehatan RI
8776,Pemerintah,Pusat Kedokteran Herbal FK UGM,"Gd Radiopostro Lt. 2 Sayap Timur, Jl. Farmaki, Sekip Utara, Yogyakarta","l. Farmako, Sekip Utara, Yogyakarta 55281
Te",Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55281,0274 6492491,0274 511103,,0274 511103,farmakofkugm@yahoo.com,,,,,0,2018-03-06,,2020-12-04,,,,84.0,,817000155,"62 274 6492491, 511103, Fax. (0274) 511103",Universitas Gadjah Mada
5807,Pemerintah,Program Studi Geofisika Universitas Gadjah Mada,"Jl. Sekip Utara Unit III FMIPA UGM, Yogyakarta",Sekip Utara Unit Iii,Yogyakarta,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55281,0274 545183,,,0274 545185,,,,,,0,,,2020-12-04,,,,84.0,,816000084,62274 545183,Universitas Gadjah Mada
4491,Swasta,Cahaya Atma Pustaka,Jl. Moses Gatotkaca 28 Yogyakarta,,SLEMAN,Yogyakarta,D.11,D.11-Daerah Istimewa Yogyakarta,55281,0274-561031,,,274580525,cahayaatma@gmail.com,,,,,0,2016-07-12,,2020-12-04,,,,109.0,,112002263,(+62) 274584145,Universitas Atma Jaya Yogyakarta
784,Swasta,STIE Multi Data Palembang,Jl. Rajawali No. 14 Palembang,Jl.Rajawali No. 14,Palembang,Palembang,D.07,D.07-Sumatera Selatan,30113,(0711) 376400,,,(0711) 376360,"kuliah@stie-mdp.ac.id, redaksi@stie-mdp.ac.id",,,,,1,2015-05-04,,2020-12-04,,,,262.0,,314000168,62 81377963699,STIE Multi Data Palembang
1041,Swasta,Tunas Gemilang Press,Perum Talang Kelapa Blok IV No. 4 Rt. 28 Rw. 07 Kec. Alang-Alang Lebar Palembang,Blok 4 No 4 Rt 28 Rw 07 Kec. Alang-alang Lebar ,Palembang ,Palembang,D.07,D.07-Sumatera Selatan,30154,0711-56465995,85273644075,,,"yusronmasduki@gmail.com, tunas_gemilang@ymail.com",,,,,0,2015-04-20,,2020-12-04,,,,383.0,1.0,512000240,(+62) 7115645995,Tunas Gemilang Press
4267,Pemerintah,Fakultas Kedokteran Universitas Sriwijaya,jl. Dr. Moh. Ali Komp RSMH Palembang,Jl. Dr. Moh Ali Komp. Rsmh,Palembang,Palembang,D.07,D.07-Sumatera Selatan,30126,711373438,,,711373438,fk.unsri.madang@gmail.com,,,,,0,2018-03-05,,2020-12-04,,,,794.0,,1216000075,(0711)352342,Universitas Sriwijaya
794,Swasta,Pustaka Idea,Jl. Bendulmerisi Gg.Sawah 2-A III Wonocolo Surabaya,,SURABAYA,Surabaya,D.13,D.13-Jawa Timur,60239,,,,,idea_pustaka@yahoo.co.id,,,,,0,2015-04-09,,2020-12-04,,,,271.0,,512000429,(+62) 818319175,Pustaka Idea
1392,Pemerintah,Universitas Negeri Malang,Jl.Semarang 5 Malang 65145,,MALANG,Malang,D.13,D.13-Jawa Timur,65145,(0341) 565979,,,(0341) 565979,humas@um.ac.id,,,,,0,2015-04-30,,2020-12-04,,,,511.0,1.0,614000111,341562391,Universitas Negeri Malang
9785,Pemerintah,Program Studi Pendidikan IPS Fakultas Ilmu Sosial Universitas Negeri Malang,"Jl. Semarang No.5 Kampus Universitas Negeri Malang Prodi Pendidikan IPS-FIS Kel. Sumbersari, Kec. Lowokwaru Kota Malang ",,MALANG,Malang,D.13,D.13-Jawa Timur,65145,85732432000,,,,agus.purnomo.fis@um.ac.id,,,,,0,2018-09-28,,2020-12-04,,,,511.0,,117000132,(0341)551312,Universitas Negeri Malang
884,Pemerintah,Airlangga University Press,"Kampus C UNAIR-Mulyorejo, Surabaya 60115",,SURABAYA,Surabaya,D.13,D.13-Jawa Timur,60115,031-5992246,,,031-5992248,aupsby@rad.net.id,,,,,1,2015-04-10,,2020-12-04,,,,120.0,,112001520,82233370786,Universitas Airlangga
4134,Pemerintah,Asosiasi Farmakologi dan Farmasi Veteriner Indonesia,Rungkut Barata XV/14 Surabaya,Jl. Mulyorejo Kampus C Unair,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60293,031 8705165,,,031 8705165,ardiunair@gmail.com,,,,,0,2019-01-22,,2020-12-04,,,,120.0,,118000104,315992785,Universitas Airlangga
1169,Swasta,Sindikasi Indonesia,Jl. Ahmad yani No. 99 Kav. 5,Jln. A. Yani No. 99 ,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60238,,,,,,,,,,0,2015-04-22,,2020-12-04,,,,415.0,1.0,514000070,81216301361,Sindikasi Indonesia
1277,Swasta,Dhaha Pustaka,Mico Print n Design,Jl. Bulusan Rt: 02 Rw: 06 Ds. Bulu Kecamatan Semen,Kediri,Kediri,D.13,D.13-Jawa Timur,64161,354774208,,,,micogmp@gmail.com,,,,,0,2015-04-27,,2020-12-04,,,,457.0,1.0,1213000126,354774208,Dhaha Pustaka
1824,Swasta,Alpha,Jl. Keputran V/23 Surabaya,,SURABAYA,Surabaya ,D.13,D.13-Jawa Timur,60265,(031) 5471226,031 5358634,85731945536,(031) 5327639,alpha_sby@yahoo.com,,,,,0,2015-07-02,,2020-12-04,,,,606.0,2.0,115000155,62315327639 / 085815101523,Alpha
2146,Swasta,Bojonegoro Bukuku Press,Jl. Kyai Mojo Gang Buyut Pani V,,BOJONEGORO,Bojonegoro,D.13,D.13-Jawa Timur,62115,085-63063498,,,,bojonegorobukuku@gmail.com,,,,,1,2015-08-19,,2020-12-04,,,,731.0,1.0,412000017,(+62) 82337067233,Bojonegoro Bukuku Press
2087,Swasta,Intimedia,"Wisma Kalimetro, Jl. Joyosuko Metro 42",,MALANG,Malang,D.13,D.13-Jawa Timur,65144,(0341) 573650,(0341) 7079957,,(0341) 573650,redaksi.intrans@gmail.com    intrans_malang@yahoo.com,,,,,0,2015-08-12,,2020-12-04,,,,722.0,1.0,612000305,(+62) 341573650,Intrans
2015,Swasta,Wineka Media,Jl. Danau Semayang C.2E-28 RT. 004 RW. 016 Malang 65139 ,,MALANG,Malang,D.13,D.13-Jawa Timur,65138,,,,,winekamedia@gmail.com,,,,,1,2015-08-04,,2020-12-04,,,,696.0,,1112000222,341711221,Wineka Media
2366,Swasta,MUHI Press,Lembaga Penerbitan SMA Muhammadiyah I Gresik  Jl. KH. Kholil 90 Gresik,,GRESIK,Gresik,D.13,D.13-Jawa Timur,62225,(031) 3981320,,,(031) 3991342,penerbitmuhipress@yahoo.co.id,,,,,0,2015-09-11,,2020-12-04,,,,796.0,2.0,712000065,(+62) 313981310,MUHI Press
2318,Swasta,Pustaka Bayan,Jl. Yulius Usman No. 55 Malang 65117,Jl. Yulius Usman no. 55,Malang,Malang,D.13,D.13-Jawa Timur,65117,,,,,,,,,,0,2015-09-09,,2020-12-04,,,,781.0,,912000242,,Pustaka Bayan
2874,Pemerintah,ITS Press,"Jl. Teknik Perkapalan Blok K-1, Kampus ITS Sukolilo, Surabaya",,SURABAYA,Surabaya,D.13,D.13-Jawa Timur,60111,031 5999490,,,031 5999490,itspress@its.ac.id,,,,,0,2015-11-10,,2020-12-04,,,,884.0,1.0,412000032,(+62) 315999490,Institut Teknologi Sepuluh November (ITS) Press
3625,Swasta,Lutfansah Mediatama,Jl. Darmokali I / 11  Surabaya ,Jl. Darmokali I/11 Surabaya,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60241,(031) 5611263,,,,,,,,,0,2016-02-09,,2020-12-04,,,,1062.0,,1213000184,315611263,Lutfansah Mediatama
3348,Swasta,FKIP Universitas Muhammadiyah Sidoarjo,"Jl. Majapahit No. 666B, Kec Sidoarjo, Sidoarjo",Jl. Mojopahit 666 B Sidoarjo,Sidoarjo,Sidoarjo,D.13,D.13-Jawa Timur,61215,,,,,,,,,,0,2017-10-20,,2020-12-04,,,,812.0,2.0,314000149,318945444,Universitas Muhammadiyah Sidoarjo
3513,Swasta,Cakrawala Media Publisher,Perum. Bunul Asri Blok B-17  Malang  65123,Perum Bumi Asri 13-17,Malang,Malang,D.13,D.13-Jawa Timur,65123,(0341) 472588,,,,,,,,,0,2016-01-29,,2020-12-04,,,,1042.0,1.0,512000093,6341-9121088,Cakrawala Media Publisher
8621,Pemerintah,Program Studi Biologi FMIPA ITS,"Kampus ITS Sukolilo, Jl. AR. Hakim, Keputih, Sukolilo, Surabaya",Gedung H. Kampus ITS Sukolilo,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60111,,,,,maulidina.n@gmail.com,,,,,0,2018-03-16,,2020-12-04,,,,1881.0,,314000057,6231 5963857,Institut Teknologi Surabaya
8069,Pemerintah,Fakultas Ekonomi Universitas Negeri Surabaya,Kampus UNESA,Jl. Ketintang ,Surabaya,Surabaya,D.13,D.13-Jawa Timur,,,,,,,,,,,0,2017-10-23,,2020-12-04,,,,790.0,,414000142,6231 8285362,Universitas Negeri Surabaya
7642,Pemerintah,Direktorat Hubungan Internasional Institut Teknologi Sepuluh Nopember,"Gedung Rektorat, Lantai 1, Kampus ITS Sukolilo, Surabaya",Jl. Raya ITS Keputih Sukolilo Keputih,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60111,031 5994251,,,031 5923411,international@its.ac.id,,,,,0,,,2020-12-04,,,,971.0,,717000017,62231 5923411,Institut Teknologi Sebelas November Surabaya
7756,Swasta,Praktek Mandiri,Jl. K.S Tubun Gang Iro 5 Kadipaten Bojonegoro,,BOJONEGORO,Bojonegoro,D.13,D.13-Jawa Timur,62111,81332258669,,,,penerbitmajas@gmail.com,,,,,0,2017-08-25,,2020-12-04,,,,1766.0,,415000044,8159306584,Majas
8911,Pemerintah,"Program Studi Pendidikan IPA, Fakultas Ilmu Pendidikan, Universitas Trunojoyo Madura","Jalan Raya Telang PO BOX 2, Kamal, Bangkalan Madura","Jalan Raya Telang Po Box 2 Kamal, Bangkalan, Madura",Bangkalan,Madura,D.13,D.13-Jawa Timur,69162,,,,,senco.utm@gmail.com,,,,,0,2018-03-05,,2020-12-04,,,,159.0,,1017000089,(031)3011146,Universitas Trunojoyo Madura
8162,Swasta,Badan Penerbitan Universitas Widyagama Malang,"Jl. Borobudur 35, Malang",,MALANG,Malang,D.13,D.13-Jawa Timur,65128,0341 492282,,,0341 496919,perpustakaan@widyagama.ac.id,,,,,0,,,2020-12-04,,,,1822.0,,1113000010,341492282,Universitas Widyagama Malang
6185,Swasta,Unida Gontor Press,"Jl. Raya Siman Km 06, Ponorogo, Jawa Timur",,PONOROGO,Ponorogo,D.13,D.13-Jawa Timur,63471,,,,,press@unida.gontor.ac.id,,,,,0,2017-07-12,,2020-12-04,,,,491.0,,512000354,3523574562,Universitas Darussalam Gontor
7689,Swasta,Yayasan Pondok Pesantren An-Nur Ii Al-Murtadlo,Pondok Pesantren An-nur Ii Al Murtadlo malang,,MALANG,,D.13,D.13-Jawa Timur,65171,,,,,,,,,,0,2017-08-11,,2020-12-04,,,,1747.0,2.0,1016000056,(+62) 8125214321,Yayasan Pondok Pesantren An-Nur Ii Al-Murtadlo
4836,Swasta,Program Studi PPKn Universitas Kanjuruhan Malang,"Jl. S. Supriyadi No. 48, Malang",Jln. Sudanco Supriyadi No 48 Malang,Malang,Malang,D.13,D.13-Jawa Timur,65148,0341 801488,,,0341 831532,ppkn@unikama.ac.id,,,,,0,2016-08-11,,2020-12-04,,,,1245.0,,216000042,(+62) 81252558538,Universitas Kanjuruhan Malang
6671,Swasta,Anfaka Perdana,,Jl. Dinoyo Baru no. 16 ,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60265,,,,,merliusbarat@yahoo.com,,,,,0,2017-04-05,,2020-12-04,,,,1365.0,,812000183,6231 5674956,Umbara Group
5089,Swasta,Karina,Jl. Dinoyo Baru No.1 ,Jl. Dinoyo Baru No.16,Surabaya,Surabaya,D.13,D.13-Jawa Timur,60265,031-5674956,,,031-5618655,,,,,,0,2016-09-20,,2020-12-04,,,,1365.0,,412000255,6231 5674956,Umbara Group
6413,Swasta,Fakultas Pendidikan Psikologi Universitas Negeri Malang,Jl. Semarang no. 5,,MALANG,Malang,D.13,D.13-Jawa Timur,65145,341551312,,,,,,,,,0,2017-03-13,,2020-12-04,,,,1535.0,,1014000151,341551312,Universitas Negeri Malang
4526,Swasta,Nizamia Learning Center,"Ruko Valencia AA-15 Gemurung, Gedangan, Sidoarjo",,SIDOARJO,Sidoarjo,D.13,D.13-Jawa Timur,61254,031-893874,,,,nizamiacenter@gmail.com,,,,,0,2016-07-15,,2020-12-04,,,,1302.0,2.0,215000074,318913874,Nizamia Learning Center
15887,Swasta,Program Studi Ilmu Al-Qur'an dan Tafsir IAIN Jember,"Jl. Mataram 01, Mangli, Kaliwates, Jember",,JEMBER,Jember,D.13,D.13-Jawa Timur,68136,,,,,iat.iainjember@gmail.com,,,,,0,2020-06-18,,2020-12-04,,,,2481.0,,719000108,(62331)487550,IAIN Jember
7672,Swasta,Kalam Media,Sidoarjo ruko valencia AA-15,Jl.A.H.Nasution No.46 A BTP Lantai 1 Zona III,Bandung,,D.13,D.13-Jawa Timur,,,,,,,,,,,0,2017-08-09,,2020-12-04,,,,1744.0,1.0,313000127,6222 7532536,Kalam Media
2046,Swasta,Usaha Putra Riau,Jl. Durian 201 D,Delima Ruko 1 Perumahan Villa Tamna Raya Raudah Pekanbaru,Pekanbaru,Pekanbaru,D.04,D.04-Riau,28291,(0761) 7057939,,,,,,,,,0,2015-08-06,,2020-12-04,,,,709.0,1.0,216000128,(+62) 822885190851,"Usaha Putra Riau, CV."
6380,Pemerintah,Kantor Wilayah Kementerian Agama Provinsi Riau,"Jl. Jend Sudirman, No. 235, Pekanbaru, Riau",Jl. Sudirman No. 235,Pekanbaru,Pekanbaru,D.04,D.04-Riau,28011,0761-24224,,,0761 26979,kanwilriau@kemenag.go.id,,,,,0,2017-03-30,,2020-12-04,,,,726.0,,112001013,(0761) 24224,Kementerian Agama Republik Indonesia
6380,Pemerintah,Kantor Wilayah Kementerian Agama Provinsi Riau,"Jl. Jend Sudirman, No. 235, Pekanbaru, Riau", Jl. Jend. Sudirman No. 235 ,Pekanbaru,Pekanbaru,D.04,D.04-Riau,28011,0761-24224,,,0761 26979,kanwilriau@kemenag.go.id,,,,,0,2017-03-30,,2020-12-04,,,,726.0,,1217000026,62761-24224  ,Kementerian Agama Republik Indonesia
2026,Pemerintah,Balai Konservasi Sumber Daya Alam Nusa Tenggara Barat,Jl. Majapahit 54B ,,MATARAM,Mataram,D.15,D.15-Nusa Tenggara Barat,83115,62370-627851,,,62370-633953,,,,,,0,2015-08-05,,2020-12-04,,,,27.0,1.0,1015000061,(0370)627851,Kementerian Kehutanan RI
3650,Swasta,Pustaka Larasan,Jln. Tukad Pakerisan XV / 7  Denpasar Bali,,DENPASAR,Denpasar,D.14,D.14-Bali,80116,(0361) 236974,817353433,,,pustaka_larasan@yahoo.co.id,,,,,0,2017-03-29,,2020-12-04,,,,1068.0,2.0,612000018,(+62) 62817353433,Pustaka Larasan
938,Swasta,Balai Arkeologi Sumatera Utara,"Jl. Seroja Raya Gg. Arkeologi No. 1, Medan Tuntungan, Medan","Jl. Seroja Raya Gang Arkeologi No. 1, Tanjung Selamat, Medan Tuntungan, Medan 20134",Medan, Medan,D.02,D.02-Sumatera Utara,20134,(061) 822 4365,(061) 822 4363,(061)  7786 651,(061) 822 4365 ,balar_sumut@budpar.go.id,,,,,0,2015-04-14,,2020-12-09,,,,342.0,,712000173,(061)8224365,Kementerian Kebudayaan dan Pariwisata 
1529,Pemerintah,USU Press,"Jalan Universitas No.9 Pusat Sistem Informasi (Gedung F), Kampus USU Medan",,MEDAN,Medan,D.02,D.02-Sumatera Utara,20155,618213737,,,618213737,usupress@usu.ac.id,,,,,1,2015-05-27,,2020-12-04,,,,515.0,2.0,1217000038,(+62) 8116263737,Universitas Sumatera Utara
2496,Swasta,Universitas HKBP Nommensen,Jl. Sutomo No. 4A Medan,Jl. Sutomo no. 4A PO. Box 1133,Medan,Medan,D.02,D.02-Sumatera Utara,20234,061-4522922,,,061-4571426,uhn@nommensen.org,,,,,1,2015-09-14,,2020-12-04,,,,822.0,,512000300,"6261 4522922, 4565635",Universitas HKBP Nommensen
1118,Swasta,Tinta Medina,Jl. Dr. Supomo No. 23 Solo,,SURAKARTA,Solo,D.12,D.12-Jawa Tengah,57141,,,,,,,,,,0,2015-04-21,,2020-12-04,,,,397.0,1.0,112002280,(+62) 271-714344 (Hunting),Tinta Medina
944,Swasta,Tiga Ananda,Jl. Dr. Supomo No. 23 Solo 57141,,SURAKARTA,Solo,D.12,D.12-Jawa Tengah,57141,(0271)714344,,,(0271)713607,tpsm@tigaserangkai.co.id,,,,,0,,,2020-12-28,,198406302019022016,192.168.10.104,634.0,1.0,112002279,271714344,Tiga Serangkai Pustaka Mandiri
1029,Swasta,Metamind,Jl. Dr. Supomo No.23 ,Jalan Dr. Supomo No. 23 ,Solo,Solo,D.12,D.12-Jawa Tengah,57141,,,,,,,,,,0,2015-04-17,,2020-12-04,,,,378.0,1.0,115000146,(+62) 271-714344 (Hunting),Metamind
756,Swasta,e-Media Solusindo,,"JL. Perum Klipang Pesona Asri 3 Blok.C No.6, Sendangmulyo, Tembalang",Semarang,,D.12,D.12-Jawa Tengah,,,,,,publisher@e-mediasolusindo.com,,,,,0,2015-04-09,,2020-12-04,,,,249.0,1.0,814000089,"62 24 33043820, 0817458182",e-Media Solusindo
920,Swasta,Universitas Katolik Soegijapranata,"Jalan Pawiyatan Luhur IV/1 Bendan Duwur, Semarang",,SEMARANG,Semarang,D.12,D.12-Jawa Tengah,50234,024-8316142,024-8441555,,"024-8415429, 8442265",penerbitan@unika.ac.id,,,,,0,2015-04-13,,2020-12-04,,,,248.0,,1012000013,248441555,Universitas Katolik Soegijapranata
1089,Swasta,Metagraf,"Jl. Dr. Supmo No. 23, Solo",,SURAKARTA,Solo,D.12,D.12-Jawa Tengah,57141,(0271)714344,,,(0271)713607,tspm@tigaserangkai.co.id,,,,,0,2015-04-21,,2020-12-04,,,,390.0,1.0,115000152,(+62) 271-714344 (Hunting) Ext. 135,Metagraf
1313,Swasta,Badan Penerbit Universitas Muria Kudus,"Jl. Kampus UMK, Gondangmanis, Bae, PO BOX 53 Kudus 59382",,KUDUS,Kudus,D.12,D.12-Jawa Tengah,59352,0291-438229,,,,penerbit@umk.ac.id,,,,,0,2015-04-28,,2020-12-04,,,,474.0,1.0,612000056,(0291)438229,Badan Penerbit Universitas Muria Kudus
1339,Swasta,Aqila,Jl. Dr. Supomo 23,,KARAWANG,,D.12,D.12-Jawa Tengah,41361,0271-714344,,,0271-713607,tspm@tigaserangkai.com,,,,,0,2015-04-28,,2020-12-04,,,,484.0,1.0,421000059,85282131352,Aqila
1283,Swasta,Lembaga Study dan Pengembangan Sosial Budaya,,,Bekasi,Purworejo,D.12,D.12-Jawa Tengah,,,,,,,,,,,0,2015-04-27,,2020-12-04,,,,459.0,1.0,612000406,,Lembaga Study dan Pengembangan Sosial Budaya
1434,Swasta,Platinum,Jl. Dr. Supomo 23 Solo,Jl. Sidikan Gg. Perdana UH VI/114B Tegalsari Sorosutan ,Yogyakarta,Solo,D.12,D.12-Jawa Tengah, ,027-714344,,,0271-713607,platinumpublisher.pmm@gmail.com,,,,,0,2015-05-07,,2020-12-04,,,,337.0,1.0,112001846,62274 383886 ,Tiga Serangkai
1946,Swasta,Fastindo,"Jl. Prof. Sudarto, LPPU II 12 A, Tembalang, Semarang",,SEMARANG,Semarang,D.12,D.12-Jawa Tengah,50275,,,,,fstindo@gmail.com,,,,,0,2015-07-29,,2020-12-04,,,,663.0,2.0,1112000071,(024)76480608,Fastindo
3949,Swasta,Need's Press,"Jatisari Permai Blok C 11 No. 6, Mijen - Semarang",Perum Jatisari Permai Blok C.11 NO.6 Mijen ,Semarang,Semarang,D.12,D.12-Jawa Tengah,,81325412790,,,,needspress@yahoo.co.id,,,,,0,2016-03-23,,2020-12-04,,,,1101.0,1.0,712000198,6224 76673357,Need's Press
8867,Pemerintah,UP3M STIKes Karya Husada Semarang,"Jl. Kompol R. Soekanto No. 46,Semarang (Gd A)",Jl. Kompol R. Soekanto No. 46 Semarang,Semarang,Semarang,D.12,D.12-Jawa Tengah,50276,024 6724581,,,,up3mstikeskh@yahoo.com,,,,,0,2018-03-16,,2020-12-04,,,,1924.0,,1117000077,(6224)6724581,STIKes Karya Husada Semarang
