id,organization_id,province_id,city_id,district_id,village_id,photo,contact,fax,name,name_change,phone,website,address,postal_code,type,system_type,code_system,birth_certificate,statement_letter,status,created_at,updated_at,deleted_at,Golongan
1621,,33.0,3372.0,3372050.0,3372050011.0,,Abidi Islami,,GENTA SMART,,(+62) 271 2872836,,"Jl. Merbabu Timur No. A3 Bibis Luhur Rt. 02/rw. 22, Banjarsari",,1.0,isbn,915000065.0,,,2,2020-08-03 14:56:15,2020-08-03 15:03:00,,2
1622,,32.0,3205.0,3205270.0,3205270002.0,,Muhammad Husen Haikal,,CV SELASAR TIMUR INDONESIA,,(+62) 82320617252,,Jalan Masjid Agung,,1.0,isbn,820000018.0,,,2,2020-08-04 22:46:58,2020-08-04 22:47:54,,1
1623,,,,,,,"Hendro Lukman, Se, Mm, Ak, Cpma, Ca, Cpa (Aust.)",,JURUSAN AKUNTANSI FAKULTAS EKONOMI UNIVERSITAS TARUMANAGARA,,(+62) 215655568,,Jl. Tanjung Duren Utara No. 1,,1.0,isbn,818000013.0,,,2,2020-08-05 21:45:57,2020-08-05 21:46:26,,2
1624,,32.0,3276.0,3276041.0,3276041004.0,,Embun Tiur Tantra,,RAJAWALI PERS,,0812 2277 0984,,PT. Raja Grafindo Persada Jl. Raya Leuwinanggung no. 112 Kelurahan Leuwinanggung Kecamatan Tapos Kota Depok,,1.0,isbn,712000129.0,,,2,2020-08-06 09:13:26,2020-08-06 09:14:59,,2
1625,,32.0,3273.0,3273250.0,3273250003.0,,mita aulia,,YAYASAN EDUPOTENSIA,,89673222881,,"Jln. Harapan, Komples Perwira Angkatan Darat    (Kpad) Sebelah Sdn Harapan, Gegerkalong,   Sukasari",,1.0,isbn,319000093.0,,,2,2020-08-07 09:43:18,2020-08-07 09:48:10,,2
1626,,51.0,5171.0,5171010.0,5171010001.0,,Satrio Sapta Nugroho,,BALAI PENGENDALIAN PERUBAHAN IKLIM DAN KEBAKARAN HUTAN DAN LAHAN WILAYAH JAWA BALI NUSA TENGGARA,,(+62) 81239878971,,"Jalan By Pass Ngurah Rai Km 21, Desa Pemogan, Kecamatan Denpasar Selatan",,1.0,isbn,420000003.0,,,2,2020-08-10 07:08:54,2020-08-10 07:16:37,,2
1627,,31.0,3173.0,3173060.0,3173060003.0,,Deposit,,CAKRAWALA MUSIK NUSANTARA/DEP,,,,Kemayoran,,1.0,edep,,,,2,2020-08-10 12:43:47,2020-08-10 12:43:47,,2
1628,,34.0,3471.0,3471110.0,3471110002.0,,"Cahyono, S.Ag.",,SD MUHAMMADIYAH WIROBRAJAN 3,,(+62) 274377645,,Jalan Gatutkaca nomor 19a,,1.0,isbn,417000080.0,,,2,2020-08-10 12:54:31,2020-08-10 12:55:11,,2
1629,,33.0,3302.0,3302210.0,3302210008.0,,Tegar Roli A.,,AMERTA MEDIA,,(+62) 813-5633-3324,,"Jl. Raya Sidakangen Rt 001, Rw 003, Kebanggan, Kec. Sumbang",,1.0,isbn,320000034.0,,,2,2020-08-10 14:36:59,2020-10-26 11:59:40,,2
1630,,,,,,,Yahman,,CV. SURYA PUTRA MANDIRI,,82323477772,,Kantor FAB Komplek GOR Mustika Jl. GOR Mustika No. 3 Blok Timur,,1.0,isbn,117000012.0,,,2,2020-08-10 20:13:59,2020-08-10 20:13:59,,1
1631,,21.0,2101.0,2101030.0,2101030007.0,,Ari Utami Nelyano,,YAYASAN UTSMAN BIN AFFAN KARIMUN KEPULAUAN RIAU,,(+62) 8127096244,,Yayasan Jl. Surya Dharma Teluk Air Karimun,,1.0,isbn,520000056.0,,,2,2020-08-10 23:00:13,2020-08-10 23:02:08,,2
1632,,35.0,3521.0,3521110.0,3521110013.0,,Djoko Hari Supriyanto,,PROGRAM STUDI PGSD STKIP MODERN NGAWI,,(62)85727683068,,Jln. Ir. Soekarno No 9,,1.0,isbn,820000019.0,,,2,2020-08-11 06:59:47,2020-11-28 07:43:33,,2
1633,,18.0,1871.0,1871081.0,1871081002.0,,82180229291,,UP POLITEKNIK NEGERI LAMPUNG,,721703995,,"Gedung Nusa Indah, Lt. 1. Kampus Politeknik Negeri Lampung Jln. Soekarno Hatta No. 10, Rajabasa",,1.0,isbn,414000020.0,,,2,2020-08-11 10:28:03,2020-08-11 10:29:03,,2
1634,,18.0,1872.0,1872021.0,1872021005.0,,Elin Wiji,,CV. AGREE MEDIA PUBLISHING,,(+62) 87782204127,,"Jl. Kepiting, Rt 012 / Rw 005 Metro Lampung",,1.0,isbn,420000048.0,,,2,2020-08-11 13:39:40,2020-08-11 13:45:12,,1
1635,,21.0,2172.0,2172020.0,2172020003.0,,Indrawan Susilo Prabowoadi,,BAWASLU PROVINSI KEPULAUAN RIAU,,(+62) 82220152602,,Gedung Bawaslu Provinsi Kepulauan Riau Jalan Wr Supratman Nomor 4 -7,,1.0,isbn,720000107.0,,,2,2020-08-11 15:26:17,2020-08-11 15:27:44,,2
1636,,,,,,,Miftah Faridl Widhagdha,,CV. ARJUNA WIJAYA KARYA,,(+62) 8113042111,,Arjuna Building Jl. Ahmad Yani No.1 ,,1.0,isbn,418000019.0,,,2,2020-08-11 17:44:39,2020-08-11 17:44:39,,1
1637,,31.0,3174.0,3174030.0,3174030001.0,,admin,: 021-6340252,PT MEDIA ANTARKOTA JAYA,,021-6341940,,: Jalan Gajah Mada No.98 - 100 Jakarta Barat - 11140,,1.0,edep,,,,2,2020-08-12 09:32:00,2020-08-12 09:32:00,,1
1639,,64.0,6472.0,6472050.0,6472050006.0,,Siti Qomariah,,SEBATIK,,(+62) 541736071,,Gedung A Stmik Widya Cipta Dharma  Jl. Prof. M. Yamin No 25,,1.0,isbn,820000031.0,,,2,2020-08-13 06:18:22,2020-08-13 06:55:30,,2
1640,,36.0,3671.0,3671012.0,3671012003.0,,Akhmad Dinayat Ilyas,,YAYASAN SAPTA BENTENG NUSANTARA,,(+62) 81311628385,,Gg. 50 Rt 03/08 Jl. Raden Saleh,,1.0,isbn,620000082.0,,,2,2020-08-13 10:52:52,2020-08-13 10:53:37,,2
1641,,31.0,3172.0,3172100.0,3172100006.0,,Slamet Riyadi,,BADAN NASIONAL PENANGGULANGAN BENCANA (BNPB),,(+62) 81905307821,,Graha Bnpb Jl. Pramuka Kav.38,,1.0,isbn,512000486.0,,,2,2020-08-13 11:19:08,2020-08-13 11:24:19,,2
1642,,,,,,,Ir. Iwan Tanuatmadja,,PT. CITRA ADITYA BAKTI/DEP,,(+62) 224201587,,null Geusanulun No.17,,1.0,edep,,,,2,2020-08-18 09:29:47,2020-08-24 19:02:57,,1
1643,,31.0,3173.0,3173010.0,3173010001.0,,Doddy Zulkifli Indra Atmaja,,DIREKTORAT JENDERAL PENDIDIKAN TINGGI KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN RI,,(021) 57946104,,"Gedung D Kementerian Pendidikan Dan Kebudayaan Lantai 8 Jl. Jenderal Sudirman, Senayan",,1.0,isbn,512000278.0,,,2,2020-08-18 10:13:50,2020-08-18 10:14:30,,2
1644,,,,,,,Kisno,,PUBLICA INSTITUTE JAKARTA,,(+62) 81554483065,, Jl. S. Citanduy Iv Rt 15 Rw 01 Kelurahan Semper Barat Kecamatan Cilincing,,1.0,isbn,112001134.0,,,2,2020-08-18 13:00:53,2020-08-18 13:00:53,,2
1645,,33.0,3305.0,3305120.0,3305120013.0,,"Dr. Eliyanto, S.Pd.I., M.Pd.",,INSTITUT AGAMA ISLAM NAHDLATUL ULAMA (IAINU) KEBUMEN,,85329259760,,Institut Agama Islam Nahdlatul Ulama (Iainu) Kebumen Jl. Tentara Pelajar No. 55 B Panjer,,1.0,isbn,618000035.0,,,2,2020-08-18 15:40:06,2021-02-22 13:21:00,,2
1646,,,,,,,Zita,,PERI BAHASA PRESS,,(+62) 87743670069,, Jl. Kapuk No. 36,,1.0,isbn,420000054.0,,,2,2020-08-19 13:02:20,2020-08-19 13:02:20,,2
1647,,,,,,,Fajar Ananda Saputra,,CV PENULIS CERDAS INDONESIA,,(+62) 81334945635,, Selat Karimata ,,1.0,isbn,820000008.0,,,2,2020-08-24 01:05:14,2020-08-24 01:05:14,,1
1648,,,,,,,"Jaka Sandara, S.Sy, MH",,CV. LANDASAN ILMU,,82282895480,,CV. Landasan Ilmu Jln. Pemancar TVRI Hamparan Rawang Kota Sungai Penuh ,,1.0,isbn,1215000105.0,,,2,2020-08-24 09:42:26,2020-08-24 09:42:26,,1
1649,,31.0,3171.0,3171020.0,3171020004.0,,Arief Surahman,,BADAN PENELITIAN DAN PENGEMBANGAN PERTANIAN KEMENTERIAN PERTANIAN RI,,(+62) 7806202,,Badan Litbang Pertanian Ragunan No 29,,1.0,isbn,312000265.0,,,2,2020-08-24 13:01:48,2020-08-24 13:02:56,,2
1650,,32.0,3209.0,3209111.0,3209111003.0,,Cindy Ammelia,,CV ASHARINZ MEDIA,,(+62) 895804213009,,Jln Nyiarumsari Komplek Griya Mas Matahari Blok K 10 Desa Kecomberan Kec Talun,,1.0,isbn,320000058.0,,,2,2020-08-24 13:36:25,2020-09-19 12:32:12,,1
1651,,,,,,,022-2008776,,PT CORDOBA INTERNASIONAL INDONESIA,,81809007791,,Ged. Cordoba Internasional Indonesia Jl. Setrasari Indah no. 33,,1.0,isbn,415000097.0,,,2,2020-08-24 14:35:47,2020-08-24 14:35:47,,1
1652,,35.0,3522.0,3522180.0,3522180013.0,,"Ahmad Kholiqul Amin, M.pd.",,KHOLFA PUBLISHING,,(+62) 85648732677,,Jalan KH. R. M. Rosyid Gg. Fadhil Rt.03/Rw.01  Ngumpakdalem Dander,,1.0,isbn,820000100.0,,,2,2020-08-24 22:09:35,2020-08-24 22:10:30,,2
1653,,,,,,,Laksitas,,LAKSITAS/DEP,,,,,,1.0,edep,,,,2,2020-08-25 11:23:50,2020-08-25 11:23:50,,2
1654,,,,,,,Preinexus,,CV. PREINEXUS/DEP,,,,,,1.0,edep,,,,2,2020-08-25 11:30:04,2020-08-25 11:30:04,,1
1655,,,,,,,Transmedika,,TRANSMEDIKA/DEP,,,,,,1.0,edep,,,,2,2020-08-25 11:37:24,2020-08-25 11:37:24,,2
1656,,35.0,3573.0,3573010.0,3573010001.0,,Umi Salamah,,PUSTAKA LEARNING CENTER,,(+62) 8994458885,,"Pustaka Learning Center Karya Kartika Graha A9 Arjowinangun, Kedung Kandang",,1.0,isbn,420000085.0,,,2,2020-08-25 12:20:17,2021-03-22 11:53:53,,2
1657,,12.0,1275.0,1275050.0,1275050006.0,,Alda Muhsi,,CV. OBELIA PUBLISHER,,(+62) 85371783262,,Jl. Amaliun No. 152,,1.0,isbn,1016000049.0,,,2,2020-08-25 14:51:27,2020-08-28 14:40:07,,1
1658,,,,,,,Estelisium,,ESTILISIUM/DEP,,,,,,1.0,edep,,,,2,2020-08-25 17:11:34,2020-08-25 17:11:34,,2
1659,,76.0,7602.0,7602050.0,7602050009.0,,"M. Syariat Tajuddin, Sh., Mh",,BAWASLU KABUPATEN POLEWALI MANDAR,,(+62) 82296310114,,Kantor Bawaslu Polewali Mandar Jln. H. Andi Depu Kawasan Ruko Asri No. 10 â€“ 12 Takatidung Kec. Polewali Kab. Polewali Mandar,,1.0,isbn,220000011.0,,,2,2020-08-26 14:47:24,2020-08-26 14:48:37,,2
1660,,33.0,3310.0,3310730.0,3310730005.0,,Agus S,,PT. APRESIA EDU INDONESIA,,(+62) 2723392573,,"Jl. Sakinah No 05, Belangwetan, Klaten Utara",,1.0,isbn,1019000032.0,,,2,2020-08-27 08:33:47,2020-08-27 08:34:43,,1
1661,,33.0,3373.0,3373040.0,3373040004.0,,Adhisti Raras Putri,,SATYA WACANA UNIVERSITY PRESS,,(0298)321212,,Universitas Kristen Satya Wacana Jl. Diponegoro 52-60,,1.0,isbn,1012000246.0,,,2,2020-08-27 09:07:06,2020-08-27 09:08:21,,2
1662,,31.0,3171.0,3171100.0,3171100002.0,,admin,,PT MEDIA INVESTOR INDONESIA,,,,"BeritaSatu Plaza 11th Floor, Suite 1102 Jl. Jend. Gatot Subroto Kav. 35-36 | Jakarta 12950",,1.0,edep,,,,2,2020-08-27 09:26:42,2020-08-27 09:26:42,,1
1663,,,,,,,Media Pengetahuan,,MEDIA PENGETAHUAN/DEP,,,,,,1.0,edep,,,,2,2020-08-27 11:00:07,2020-08-27 11:00:07,,2
1664,,,,,,,FK Universitas Riau,,FAKULTAS KEDOKTERAN UNIVERSITAS RIAU/DEP,,,,,,1.0,edep,,,,2,2020-08-27 11:23:17,2020-08-27 11:23:17,,2
1665,,,,,,,Ecobook,,ECOBOOK/DEP,,,,,,1.0,edep,,,,2,2020-08-27 15:30:37,2020-08-27 15:30:37,,2
1666,,31.0,3173.0,3173080.0,3173080003.0,,"Wiwik Kristiyanti, Salsa Adinda Rahmadanty",,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,,(+62) 81310006311,,Gedung Kementerian Pemberdayaan Perempuan Dan Perlindungan Anak Jl. Medan Merdeka Barat Nomor 15,,1.0,isbn,512000494.0,,,2,2020-08-28 15:52:55,2020-11-05 11:03:05,,2
1667,,73.0,7371.0,7371111.0,7371111003.0,,"Dr. Nam Rumkel, S.H., M.H.",,PUSTAKA PENA PRESS,,8124130091,,Perumahan Perum Btp. Jl. Kejayaan Selatan Blok K No. 85,,1.0,isbn,113000144.0,,,2,2020-08-28 17:40:53,2020-08-28 17:42:37,,2
1668,,32.0,3276.0,3276011.0,3276011006.0,,Zulfiani,,PARA CITA MADINA,,(+62) 8122383612,,Pamulang Elok Blok A No 9 Jl Melati Rt 001/rw014,,1.0,isbn,818000036.0,,,2,2020-08-31 11:17:14,2020-08-31 11:20:07,,2
1669,,,,,,,Miftakhul Huda,,YAYASAN AL-MUBAROK BANDULAN MALANG,,(+62) 85646442446,,Gedung Pondok Pesantren Al-mubarok Jl. Raya Bandulan Ii / 922b ,,1.0,isbn,1118000007.0,,,2,2020-08-31 13:52:33,2020-08-31 13:52:33,,2
1670,,,,,,,University Press Universitas Esa Unggul,,UNIVERSITY PRESS UNIVERSITAS ESA UNGGUL/DEP,,,,,,1.0,edep,,,,2,2020-08-31 14:21:54,2020-08-31 14:21:54,,2
1671,,,,,,,Seti Aji,,CV. SETI AJI/DEP,,,,,,1.0,edep,,,,2,2020-08-31 14:25:03,2020-08-31 14:25:03,,1
1672,,31.0,3173.0,3173020.0,3173020001.0,,Muhammad Furqon Ramli,,PIMPINAN PUSAT IKATAN PELAJAR MUHAMMADIYAH,,(+62) 82301957304,,Gedung Pp Muhammadiyah Lt.4 Jl. Menteng Raya No. 62,,1.0,isbn,720000033.0,,,2,2020-09-02 19:44:29,2020-09-04 15:08:07,,2
1673,,31.0,3174.0,3174010.0,3174010002.0,,Shintya Rachma Utami,,PT TEDUH DANA HARAPAN,,(+62) +6281297105748,,Ruko Permata Agency Jl. H. Kelik,,1.0,isbn,620000008.0,,,2,2020-09-03 03:49:08,2020-09-03 03:50:53,,1
1674,,36.0,3674.0,3674030.0,3674030001.0,,Ali Wafa,,YAYASAN ASY SYARIAH MODERN INDONESIA (YASMI),,(+62) 2174715992,,Padaidi No. 99 Rt 004/ Rw 001 Kelurahan Benda Baru Pamulang,,1.0,isbn,818000135.0,,,2,2020-09-03 11:43:19,2020-09-03 11:44:28,,2
1675,,31.0,3171.0,3171060.0,3171060001.0,,Mudita Pancasunu,,"ROYAL MUDRANA INTERNASIONAL, PT",,(+62) 89611093542,,Jl. Rs. Fatmawati Jakarta Selatan,,1.0,isbn,820000083.0,,,2,2020-09-04 10:01:37,2020-09-04 10:02:14,,2
1676,,31.0,3173.0,3173010.0,3173010002.0,,Biyanto Rebin,,PERKUMPULAN WIKIMEDIA INDONESIA,,622131936951,,Jalan Danau Toba No. 104,,1.0,isbn,415000066.0,,,2,2020-09-04 15:01:33,2021-07-29 19:03:46,,2
1677,,,,,,,Dewy Sartieka,,LEMBAGA PENGKAJIAN PANGAN OBAT-OBATAN DAN KOSMETIKA MAJELIS ULAMA INDONESIA (LPPOM MUI),,(+62) 85274524296,,"Jl. Pemuda No.5, RT.06/RW.03, Sempur, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16162",,1.0,isbn,819000013.0,,,2,2020-09-04 15:33:39,2020-09-04 17:09:41,,2
1678,,32.0,3202.0,3202140.0,3202140009.0,,Mada Wijaya Kusumah,,PROGRAM STUDI KOMUNIKASI DAN PENYIARAN ISLAM STIBA AR-RAAYAH,,82332929933,,Kantor Prodi KPI STIBA Ar-Raayah  Jl. Perintis Kemerdekaan Km. 6 Kec. Cikembar Kab. Sukabumi,,1.0,isbn,920000002.0,,,2,2020-09-07 02:24:30,2021-04-21 15:23:25,,2
1679,,31.0,3172.0,3172090.0,3172090005.0,,Ratna Widyati,,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM UNIVERSITAS NEGERI JAKARTA (FMIPA UNJ),,(+62) 214894909,,Gd. Hasjim Asharie Lt.6  Rawamangun Muka Jakarta Timur,,1.0,isbn,919000159.0,,,2,2020-09-07 14:32:40,2020-09-07 14:34:11,,2
1680,,31.0,3171.0,3171100.0,3171100002.0,,F. Anton Wirawan,,PUSAT DATA DAN INFORMASI KETENAGAKERJAAN,,(+62) 215273609,,Gd.a Lt.3 Kementerian Ketenagakerjaan Jl. Jend. Gatot Subroto Kav.51,,1.0,isbn,318000177.0,,,2,2020-09-07 15:29:41,2020-09-07 15:35:23,,2
1681,,32.0,3275.0,3275020.0,3275020001.0,,Fatkhul Arifin,,CV PHIKA MEDIA,,(+62) 85693117020,,"Perumahan Green Jati Kartika 2 Jl. H. Jaiman Blok B No, 2",,1.0,isbn,320000068.0,,,2,2020-09-07 16:17:57,2020-09-07 16:18:45,,1
1682,,,,,,,"Ace, S.t , M. M",,YAYASAN SALEMBA UNTUK INDONESIA,,(+62)  (021) 877 07 205,, Jl. Komjen Pol M Jasin (Akses Ui) No.62 Kelapa Dua Cimanggis ,,1.0,isbn,1119000099.0,,,2,2020-09-08 11:20:45,2020-09-08 11:20:45,,2
1683,,,,,,,Balitbang Pertanian Kementan RI,,BALAI PENELITIAN TANAMAN SAYURAN PUSLITBANG HORTIKULTURA BALITBANG PERTANIAN KEMENTAN RI/DEP,,,,,,1.0,edep,,,,2,2020-09-08 14:01:23,2020-09-08 14:01:23,,2
1684,,,,,,,Direktorat Pendidikan dan Pelayanan Masyarakat Kom,,DIREKTORAT PENDIDIKAN DAN PELAYANAN MASYARAKAT KOMISI PEMBERANTASAN KORUPSI/DEP,,,,,,1.0,edep,,,,2,2020-09-08 14:05:19,2020-09-08 14:05:19,,2
1685,,,,,,,DIREKTORAT INVENTARISASI DAN PEMANTAUAN SUMBER DAY,,"DIREKTORAT INVENTARISASI DAN PEMANTAUAN SUMBER DAYA HUTAN, DIREKTORAT JENDERAL PLANOLOGI KEHUTANAN DAN TATA LINGKUNGAN â€“ KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN/DEP",,,,,,1.0,edep,,,,2,2020-09-08 14:07:41,2020-09-08 14:07:41,,2
1686,,,,,,,85269597337,,LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (LPPM) UNIVERSITAS LAMPUNG/DEP,,721705173,,"Gedung Rektorat Lantai 5 Jln. Prof. Dr. Soemantri Brojonegoro No 1, Bandar Lampung",,1.0,edep,,,,2,2020-09-08 14:10:05,2020-09-08 14:10:05,,2
1687,,,,,,,IKATAN AHLI GEOLOGI INDONESIA (IAGI),,IKATAN AHLI GEOLOGI INDONESIA (IAGI)/DEP,,,,,,1.0,edep,,,,2,2020-09-08 14:11:38,2020-09-08 14:11:38,,2
1688,,12.0,1208.0,1208170.0,1208170009.0,,Muhammad Saufi,,AZKA GEMILANG,,(+62) +6285261011688,,Kab. Asahan Jl. Paria No.3 (Depan Masjid Taqwa Muhammadiyah) Siumbut-umbut,,1.0,isbn,1016000141.0,,,2,2020-09-08 14:35:02,2020-09-08 14:36:15,,2
1689,,35.0,3507.0,3507160.0,3507160010.0,,Deposit,,MUSEUM MUSIK INDONESIA/DEP,,(0341) 3012518,,"Jl. Nusakambangan No.19, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117",,1.0,edep,,,,2,2020-09-09 12:28:32,2020-09-09 12:28:32,,2
1690,,32.0,3279.0,3279040.0,3279040001.0,,"Tarman, M.Pd.",,SMPN 8 BANJAR,,89670175506,,Gedung Jurnalistik Jalan Raya Kujang Desa Kujangsari Kecamatan Lengensari Kota Banjar Provinsi Jawa Barat,,1.0,isbn,317000166.0,,,2,2020-09-10 08:12:59,2020-09-10 08:14:09,,2
1691,,32.0,3271.0,3271010.0,3271010003.0,,Risky Irawan,,CV KUNCI SUKSES MUAMALAH,,(+62) 811169679,,Cipinang Gading No 9. Kelurahan Rangga Mekar. Bogor Selatan.,,1.0,isbn,616000005.0,,,2,2020-09-11 07:43:10,2020-09-11 07:44:01,,1
1692,,34.0,3402.0,3402130.0,3402130007.0,,Kasimun,,CV. HIKAM MEDIA UTAMA,,(+62) 82227393426,,Perum Satria Nusantara No 12 Bumen Wetan Baturetno Banguntapan,,1.0,isbn,518000014.0,,,2,2020-09-11 12:26:28,2020-09-11 12:27:18,,1
1693,,32.0,3208.0,3208120.0,3208120013.0,,Teguh Ramdan Fauzi,,CV. ZHIEDA ZA,,(+62) 8985981330,,Jl. Raya Garawangi,,1.0,isbn,1119000050.0,,,2,2020-09-14 07:44:35,2020-09-14 07:48:14,,1
1694,,21.0,2171.0,2171051.0,2171051001.0,,"Benteng Martua Mahuraja Purba, M. Pd.",,SEKOLAH TINGGI TEOLOGI REAL BATAM,,(+62) 8117000154,,"Gedung House Of Glory - Eden Park Jl. Ahmad Yani, Kel. Taman Baloi, Kec. Batam Kota",,1.0,isbn,818000117.0,,,2,2020-09-14 17:32:19,2020-09-14 17:33:27,,2
1695,,35.0,3517.0,3517140.0,3517140006.0,,Nurul Aini,,"NAKOMU, CV",,(+62) 85850585700,,"Cangkring Malang, Desa Sidomulyo, RT/RW 001/005, Kecamatan Megaluh",,1.0,isbn,120000086.0,,,2,2020-09-15 10:02:33,2020-09-15 10:03:31,,2
1696,,34.0,3402.0,3402150.0,3402150004.0,,Fathuddin Muchtar,,YAYASAN SEKRETARIAT ANAK MERDEKA INDONESIA (SAMIN),,(0274)5306210,,"Jl. Perintis 1, Cungkuk, Ngestiharjo, Kec. Kasihan",,1.0,isbn,618000063.0,,,2,2020-09-15 11:07:12,2020-09-15 11:08:03,,2
1697,,35.0,3506.0,3506200.0,3506200021.0,,Agus Triyanto,,CV. SINAR ILMU,,85645283999,,Sinar Ilmu Jl Semar  No 8 RT 09 RW 02 Ds. Plosorejo Kec. Gampengrejo Kab. Kediri,,1.0,isbn,717000125.0,,,2,2020-09-15 21:32:31,2020-09-15 21:34:00,,1
1698,,34.0,3402.0,3402150.0,3402150001.0,,Candra Kusuma Wardana,,CV. CREAVILL KARSA CIPTA,,(+62) 8985857790,,"Geblagan Rt 04, Tamantirto, Kasihan, Bantul",,1.0,isbn,320000099.0,,,2,2020-09-16 09:02:08,2020-09-16 09:02:38,,1
1699,,36.0,3671.0,3671030.0,3671030004.0,,Agus Sulaeman,,PUSAT BAHASA UNIVERSITAS MUHAMMADIYAH TANGERANG,,85771563816,,Jl. Perintis Kemerdekaan 1/33 Babakan,,1.0,isbn,719000058.0,,,2,2020-09-16 10:23:35,2021-01-20 13:26:18,,2
1700,,35.0,3519.0,3519140.0,3519140005.0,,Fathiyah Dwi Fitriani,,CV BAYFA CENDEKIA INDONESIA,,(+62)82228485030,,Jl. Raya Juron-Pucangrejo RT/RW 008/004,,1.0,isbn,820000074.0,,,2,2020-09-17 10:45:37,2020-09-17 10:46:29,,1
1701,,73.0,7371.0,7371030.0,7371030008.0,,"Dr. Edhy Rustan, M.pd",,LEMBAGA SWADAYA MASYARAKAT LUMBUNG INFORMASI PENDIDIKAN (LSM-LIPA),,(+62) 81354783992 atau 085341900690,,Kantor Jl. Manuruki II Lr 2b No. 8 Makassar,,1.0,isbn,413000114.0,,,2,2020-09-19 09:56:01,2020-09-19 09:59:00,,2
1702,,35.0,3514.0,3514150.0,3514150006.0,,FARIS,,PELATIHAN OLAH TENAGA DALAM (POTD) SATYA BUANA,,85730161957,,Balai Percetakan Jl.Durian Raya 1-2.Kecamatan Bugul Kidul.Pasuruan,,1.0,isbn,515000147.0,,,2,2020-09-19 10:51:26,2020-09-19 10:52:36,,2
1703,,36.0,3673.0,3673030.0,3673030006.0,,Agus Ali Dzawafi,,PENERBIT A-EMPAT,,87771372475,,Gedung A-Empat Jl. Syeikh Nawawi Al-Bantani Puri Kartika Banjarsari C1/1 Serang,,1.0,isbn,613000140.0,,,2,2020-09-21 12:31:01,2020-09-21 12:33:21,,2
1704,,34.0,3471.0,3471040.0,3471040006.0,,Riza Fatma Arifa,,PERWAKILAN BKKBN DAERAH ISTIMEWA YOGYAKARTA,,(0274)561215,,"Jalan Kenari No. 58, Timoho",,1.0,isbn,1019000143.0,,,2,2020-09-21 13:58:08,2020-09-21 13:59:10,,2
1705,,34.0,3404.0,3404110.0,3404110001.0,,Didik Adi Sukmoko,,GARUDHAWACA,,8562856610,,"Garudhawaca Jl. Raya Tajem gg. Bima no. 11, Dolo Pucanganom, Wedomartani, Ngemplak",,1.0,isbn,512000417.0,,,2,2020-09-21 14:13:23,2020-09-21 14:13:54,,2
1706,,,,,,,Balai Besar Penelitian dan Pengembangan Sumberdaya,,BALAI BESAR PENELITIAN DAN PENGEMBANGAN SUMBERDAYA LAHAN PERTANIAN/DEP,,,,,,1.0,edep,,,,2,2020-09-22 09:11:36,2020-09-22 09:11:36,,2
1707,,64.0,6471.0,6471011.0,6471011003.0,,"Ir. Achmad Zaini, M.si",,BPS KOTA BALIKPAPAN,,(+62) 542737554,,BPS Kota Balikpapan Jl. Jend. Sudirman No. 84,,1.0,isbn,420000089.0,,,2,2020-09-22 10:42:42,2020-09-22 10:43:12,,3
1708,,73.0,7371.0,7371110.0,7371110004.0,,Syaiful,,PT. ISAM CAHAYA INDONESIA,,(+62) 85242430145,,Isam Cahaya Group Jl. Keberkahan I Blok Ad1308 BTP,,1.0,isbn,416000145.0,,,2,2020-09-22 11:08:40,2020-09-22 11:09:31,,1
1709,,35.0,3507.0,3507300.0,3507300010.0,,Muhammad Kholis,,CV. EDU LITERA,,(+62) 3415033268,,"Jl. Raya Apel No. 28 A Rt: 005/rw: 001 Dusun Semanding, Desa Sumbersekar, Kec. Dau, Kab. Malang - Jawa Timur",,1.0,isbn,1217000071.0,,,2,2020-09-22 13:28:40,2020-09-22 13:29:26,,1
1710,,35.0,3577.0,3577030.0,3577030004.0,,ARDIE KUSUMA,,ARDIE KUSUMA,,082 335 179 777,,JL Catur Jaya Sidomukti no 5,,3.0,edep,,,public/files/pernyataan//ardie kusuma-pernyataan.pdf,2,2020-09-22 19:19:43,2020-09-22 19:19:43,,2
1711,,,,,,,"Yudi Wijanarko, S.t., M.t.",,JURUSAN TEKNIK ELEKTRO POLITEKNIK NEGERI SRIWIJAYA,,(0711)353414,, Jl. Srijaya Negara Bukit Besar Palembang ,,1.0,isbn,718000001.0,,,2,2020-09-23 11:56:33,2020-09-23 11:56:33,,2
1712,,14.0,1407.0,1407040.0,1407040006.0,,Kaliandra Saputra Pulungan,,STAI TUANKU TAMBUSAI,,82387191091,,"Jl. Riau No. 2 Kelurahan Pasir Pengaraian, Kec. Rambah, Kab. Rokan Hulu",,1.0,isbn,816000099.0,,,2,2020-09-24 15:43:05,2020-09-24 15:44:12,,2
